FeatureID,SampleID,MouseID,Treatment,Time_days,Reads,RelAbund,Kingdom,Phylum,Class,Order,Family,Genus,Species
6a60632ada2f8ad8cb080e7907abda54,MOUSE.G21.Day3,G21,Before_Diet,3,218,0.014206581948517432,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
6a60632ada2f8ad8cb080e7907abda54,MOUSE.G21.Day7,G21,Before_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
6a60632ada2f8ad8cb080e7907abda54,MOUSE.H11.Day1,H11,After_Diet,1,569,0.04397897665790694,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
6a60632ada2f8ad8cb080e7907abda54,MOUSE.H11.Day3,H11,After_Diet,3,71,0.005074328187535735,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
6a60632ada2f8ad8cb080e7907abda54,MOUSE.H11.Day7,H11,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
6a60632ada2f8ad8cb080e7907abda54,MOUSE.H12.Day1,H12,After_Diet,1,341,0.027108673185467842,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
6a60632ada2f8ad8cb080e7907abda54,MOUSE.H12.Day3,H12,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
6a60632ada2f8ad8cb080e7907abda54,MOUSE.H12.Day7,H12,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
6a60632ada2f8ad8cb080e7907abda54,MOUSE.H13.Day1,H13,After_Diet,1,645,0.04670866825983055,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
6a60632ada2f8ad8cb080e7907abda54,MOUSE.H13.Day3,H13,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
6a60632ada2f8ad8cb080e7907abda54,MOUSE.H13.Day7,H13,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
d5b22a367668019c66d346e758f7a1ee,MOUSE.G11.Day1,G11,Before_Diet,1,44,0.0031851744606920516,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.G11.Day3,G11,Before_Diet,3,216,0.016643550624133148,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.G11.Day7,G11,Before_Diet,7,67,0.005202267256774595,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.G12.Day1,G12,Before_Diet,1,27,0.0023961661341853034,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.G12.Day3,G12,Before_Diet,3,154,0.014110317024005864,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.G12.Day7,G12,Before_Diet,7,93,0.008930286153255234,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.G21.Day1,G21,Before_Diet,1,104,0.008710947315520563,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.G21.Day3,G21,Before_Diet,3,449,0.02926034538937765,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.G21.Day7,G21,Before_Diet,7,89,0.00572384076146376,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.H11.Day1,H11,After_Diet,1,33,0.0025506260627608593,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.H11.Day3,H11,After_Diet,3,444,0.03173241852487135,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.H11.Day7,H11,After_Diet,7,279,0.022550921435499516,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.H12.Day1,H12,After_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.H12.Day3,H12,After_Diet,3,279,0.02068658708385853,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.H12.Day7,H12,After_Diet,7,669,0.05052870090634441,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.H13.Day1,H13,After_Diet,1,37,0.0026794119776957057,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.H13.Day3,H13,After_Diet,3,320,0.024638127502309825,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
d5b22a367668019c66d346e758f7a1ee,MOUSE.H13.Day7,H13,After_Diet,7,143,0.012100186156710104,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,citroniae
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.G11.Day1,G11,Before_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.G11.Day3,G11,Before_Diet,3,62,0.004777315456927107,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.G11.Day7,G11,Before_Diet,7,690,0.053575588166783136,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.G12.Day1,G12,Before_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.G12.Day3,G12,Before_Diet,3,50,0.004581271761040865,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.G12.Day7,G12,Before_Diet,7,284,0.027270981371231035,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.G21.Day1,G21,Before_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.G21.Day3,G21,Before_Diet,3,50,0.0032583903551645487,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.G21.Day7,G21,Before_Diet,7,1271,0.08174159109910605,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.H11.Day1,H11,After_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.H11.Day3,H11,After_Diet,3,11,7.861635220125787e-4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.H11.Day7,H11,After_Diet,7,81,0.006547041707080504,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.H12.Day1,H12,After_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.H12.Day3,H12,After_Diet,3,23,0.0017053458886334989,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.H12.Day7,H12,After_Diet,7,81,0.006117824773413897,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.H13.Day1,H13,After_Diet,1,4,2.896661597508871e-4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.H13.Day3,H13,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
7fb9ec6296b13a71a6341ef0be801f54,MOUSE.H13.Day7,H13,After_Diet,7,836,0.0707395498392283,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,aldenense
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.G11.Day1,G11,Before_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.G11.Day3,G11,Before_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.G11.Day7,G11,Before_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.G12.Day1,G12,Before_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.G12.Day3,G12,Before_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.G12.Day7,G12,Before_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.G21.Day1,G21,Before_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.G21.Day3,G21,Before_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.G21.Day7,G21,Before_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.H11.Day1,H11,After_Diet,1,325,0.02511980213325089,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.H11.Day3,H11,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.H11.Day7,H11,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.H12.Day1,H12,After_Diet,1,868,0.06900389538119088,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.H12.Day3,H12,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.H12.Day7,H12,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.H13.Day1,H13,After_Diet,1,1778,0.12875660800926933,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.H13.Day3,H13,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
65283b0bd0de81713f5bc31a6ebbf6b2,MOUSE.H13.Day7,H13,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
7c60bd2ffe3eed870549edc57875acf8,MOUSE.G11.Day1,G11,Before_Diet,1,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.G11.Day3,G11,Before_Diet,3,4,3.082139004469102e-4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.G11.Day7,G11,Before_Diet,7,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.G12.Day1,G12,Before_Diet,1,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.G12.Day3,G12,Before_Diet,3,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.G12.Day7,G12,Before_Diet,7,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.G21.Day1,G21,Before_Diet,1,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.G21.Day3,G21,Before_Diet,3,307,0.020006516780710328,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.G21.Day7,G21,Before_Diet,7,289,0.018586404270371084,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.H11.Day1,H11,After_Diet,1,76,0.005874169114237131,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.H11.Day3,H11,After_Diet,3,218,0.015580331618067466,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.H11.Day7,H11,After_Diet,7,322,0.026026511477529907,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.H12.Day1,H12,After_Diet,1,23,0.0018284442324509103,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.H12.Day3,H12,After_Diet,3,296,0.021947060131978943,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.H12.Day7,H12,After_Diet,7,396,0.029909365558912385,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.H13.Day1,H13,After_Diet,1,10,7.241653993772177e-4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.H13.Day3,H13,After_Diet,3,213,0.016399753618724977,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
7c60bd2ffe3eed870549edc57875acf8,MOUSE.H13.Day7,H13,After_Diet,7,397,0.03359282450499238,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.G11.Day1,G11,Before_Diet,1,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.G11.Day3,G11,Before_Diet,3,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.G11.Day7,G11,Before_Diet,7,4,3.1058311980743846e-4,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.G12.Day1,G12,Before_Diet,1,164,0.01455449059282925,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.G12.Day3,G12,Before_Diet,3,30,0.002748763056624519,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.G12.Day7,G12,Before_Diet,7,12,0.0011522949875168043,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.G21.Day1,G21,Before_Diet,1,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.G21.Day3,G21,Before_Diet,3,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.G21.Day7,G21,Before_Diet,7,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.H11.Day1,H11,After_Diet,1,602,0.0465296027206678,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.H11.Day3,H11,After_Diet,3,48,0.003430531732418525,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.H11.Day7,H11,After_Diet,7,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.H12.Day1,H12,After_Diet,1,626,0.04976548215279434,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.H12.Day3,H12,After_Diet,3,27,0.00200192778230889,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.H12.Day7,H12,After_Diet,7,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.H13.Day1,H13,After_Diet,1,984,0.07125787529871823,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.H13.Day3,H13,After_Diet,3,18,0.0013858946720049275,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
c3342d2a9a35fb23f494d299efedfcb9,MOUSE.H13.Day7,H13,After_Diet,7,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
5401edfc1902e0f71700034ae1f78eb1,MOUSE.G11.Day1,G11,Before_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.G11.Day3,G11,Before_Diet,3,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.G11.Day7,G11,Before_Diet,7,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.G12.Day1,G12,Before_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.G12.Day3,G12,Before_Diet,3,90,0.008246289169873557,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.G12.Day7,G12,Before_Diet,7,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.G21.Day1,G21,Before_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.G21.Day3,G21,Before_Diet,3,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.G21.Day7,G21,Before_Diet,7,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.H11.Day1,H11,After_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.H11.Day3,H11,After_Diet,3,220,0.015723270440251572,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.H11.Day7,H11,After_Diet,7,214,0.0172971225347559,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.H12.Day1,H12,After_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.H12.Day3,H12,After_Diet,3,324,0.02402313338770668,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.H12.Day7,H12,After_Diet,7,779,0.0588368580060423,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.H13.Day1,H13,After_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.H13.Day3,H13,After_Diet,3,222,0.017092700954727442,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
5401edfc1902e0f71700034ae1f78eb1,MOUSE.H13.Day7,H13,After_Diet,7,389,0.032915891013707906,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
083df9ad87247751a70a15c82f7faab2,MOUSE.G11.Day1,G11,Before_Diet,1,184,0.013319820471984942,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
083df9ad87247751a70a15c82f7faab2,MOUSE.G11.Day3,G11,Before_Diet,3,71,0.0054707967329326555,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
083df9ad87247751a70a15c82f7faab2,MOUSE.G11.Day7,G11,Before_Diet,7,93,0.007221057535522944,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
083df9ad87247751a70a15c82f7faab2,MOUSE.G12.Day1,G12,Before_Diet,1,135,0.011980830670926517,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
083df9ad87247751a70a15c82f7faab2,MOUSE.G12.Day3,G12,Before_Diet,3,80,0.007330034817665384,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
083df9ad87247751a70a15c82f7faab2,MOUSE.G12.Day7,G12,Before_Diet,7,53,0.005089302861532552,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
083df9ad87247751a70a15c82f7faab2,MOUSE.G21.Day1,G21,Before_Diet,1,187,0.015662953346176397,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
083df9ad87247751a70a15c82f7faab2,MOUSE.G21.Day3,G21,Before_Diet,3,105,0.006842619745845552,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
083df9ad87247751a70a15c82f7faab2,MOUSE.G21.Day7,G21,Before_Diet,7,54,0.003472892147404978,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
083df9ad87247751a70a15c82f7faab2,MOUSE.H11.Day1,H11,After_Diet,1,180,0.013912505796877415,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
083df9ad87247751a70a15c82f7faab2,MOUSE.H11.Day3,H11,After_Diet,3,13,9.291023441966839e-4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
083df9ad87247751a70a15c82f7faab2,MOUSE.H11.Day7,H11,After_Diet,7,72,0.005819592628516004,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
083df9ad87247751a70a15c82f7faab2,MOUSE.H12.Day1,H12,After_Diet,1,97,0.007711264806423404,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
083df9ad87247751a70a15c82f7faab2,MOUSE.H12.Day3,H12,After_Diet,3,119,0.008823311336842886,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
